Region,Country,Industry,Category,Subcategory,ProductId,Lowest Level,2019,2020,2021,2022,2023,2024
Western Europe,Greece,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,38.0113964605,23.8128927536,26.1745616354,27.4497439076,29.7800746379,32.4570083707
Western Europe,Greece,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,31.3197709066,15.5876407683,17.6550240806,21.7916287235,24.7657312698,27.6499105778
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,107.3508392552,58.5261878132,86.5275003844,101.00981908,116.2843664793,120.7490086366
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,126.4191360775,55.5131337808,75.7633624849,84.8950489562,87.7224720626,90.4168657619
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,201.4469103935,131.8556742972,166.1641691153,172.4829838201,175.2719697177,179.0846874624
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,24.4527725672,27.2858053044,30.2230956302,31.4956737861,34.296968188,36.673044269
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,208.77303425,128.3779963857,144.5054641472,170.0448277845,202.2694824949,210.2081748212
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,163.5388705439,127.5428190512,152.4841285855,156.4772432133,163.5774639066,168.9115297659
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,114.0536098824,69.1660746446,84.2772368303,93.8575398378,102.5508762162,106.4749668796
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Suits,723176,yes,62.9740434269,13.1889534558,12.9671595761,23.6590938416,26.9616975066,28.3129701102
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Tops,723172,yes,393.9816690529,342.510170983,364.674537529,399.1537841235,483.5149344671,503.4376082197
Western Europe,Greece,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,78.7834274254,35.1299134522,35.0267645146,48.8762595348,67.2793212773,77.2995192523
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,96.3466279901,65.1755283471,80.5394351326,93.8105102342,102.9328884228,107.837888305
Western Europe,Greece,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,153.0193160736,133.4063724055,151.8157019693,150.2341191284,160.3713107086,163.6656975977
Western Europe,Greece,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,21.6609605535,12.1986549244,13.3281377282,17.4491280252,21.440894373,22.4561606555
Western Europe,Greece,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,116.4680344758,102.3954653011,117.9454741912,119.9548180098,129.9894514304,134.2334393199
Western Europe,Greece,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,204.2583167087,187.0420438321,195.2671166469,208.0002532889,209.7407875569,208.7374102125
Western Europe,Greece,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,411.9076583155,384.8485955305,401.5865308848,427.5296367086,429.8169446601,426.4947303873
Western Europe,Greece,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,500.8204389504,450.24383369,459.3428762581,527.6144208764,534.1047197145,536.7871848548
Western Europe,Iceland,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,0.3693687721,0.3270898671,0.3355458576,0.3165905918,0.2874998009,0.2811283
Western Europe,Iceland,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,2.3853462012,2.1647474561,2.2141597502,2.094924838,1.8871568817,1.8363675299
Western Europe,Iceland,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,2.2667858836,2.0605336824,2.1224927381,2.0080044736,1.8245644631,1.775459671
Western Europe,Iceland,Apparel and Footwear,Apparel,Belts,723127,yes,0.7727864429,0.6758761306,0.6944556509,0.6547733472,0.5911736995,0.5707691033
Western Europe,Iceland,Apparel and Footwear,Apparel,Gloves,723131,yes,0.2501036981,0.2214015523,0.2290915063,0.2145021508,0.1938958696,0.1873877317
Western Europe,Iceland,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,0.4777628932,0.4266409704,0.4403588327,0.410976926,0.3740899623,0.36402202
Western Europe,Iceland,Apparel and Footwear,Apparel,Scarves,723130,yes,0.850968395,0.7584735657,0.7846671546,0.7384141017,0.6730571687,0.6517451104
Western Europe,Iceland,Apparel and Footwear,Apparel,Ties,723128,yes,0.3504104838,0.2947220347,0.3051633432,0.2849384237,0.2551847585,0.2434669906
Western Europe,Iceland,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,0.2125667893,0.2963347032,0.2691957298,0.1895626515,0.163078629,0.1515610307
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,0.3213407458,0.2880111679,0.2957855693,0.2708943614,0.2437389621,0.2371791769
Western Europe,Iceland,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,0.2989858277,0.260064431,0.2683489127,0.2477814518,0.2207183875,0.2162463687
Western Europe,Iceland,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,1.5981388512,1.4071368533,1.4495882695,1.3615492706,1.2340190039,1.2207429385
Western Europe,Iceland,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,0.748687688,0.7121318491,0.7376436547,0.6964735645,0.6344573208,0.6065296513
Western Europe,Iceland,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,0.1470177217,0.1248814982,0.1279550777,0.1157690554,0.1010355423,0.0949559344
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,1.7776859762,1.6188703929,1.6612841355,1.5496963853,1.3954514286,1.3565693538
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,2.5677351142,2.3320566945,2.398477864,2.2227946099,2.0250674234,1.9667177008
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,1.7845538872,1.5353815425,1.6072967961,1.5056568124,1.3695806984,1.335323927
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,1.7186342511,1.5731981466,1.614415295,1.5101605741,1.3735431856,1.3391873021
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Suits,723169,yes,0.2569766107,0.2114339211,0.228134673,0.2137693881,0.1953047414,0.1889349087
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Tops,723165,yes,2.5713609113,2.3402091501,2.4110423064,2.2426282282,2.0339666619,1.9676291668
Western Europe,Iceland,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,0.776488925,0.7028199774,0.7258467419,0.6765243492,0.6145807302,0.5923626801
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,0.1905567601,0.1633992902,0.1695934809,0.1575804294,0.140481317,0.1388364668
Western Europe,Iceland,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,2.579285433,2.3512695308,2.4117052912,2.2089689139,1.9928357981,1.9335210362
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,0.7496669277,0.673029689,0.6903288802,0.6437129598,0.5809015311,0.5652676363
Western Europe,Iceland,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,0.3918751207,0.3417580669,0.3580029456,0.3329000269,0.2978422258,0.290958485
Western Europe,Iceland,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,2.3872842324,2.1674560621,2.2298343163,2.1296868687,1.9321016721,1.8911189409
Western Europe,Iceland,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,1.1105088256,1.0503339493,1.0912967621,1.0390648564,0.9510690046,0.8811874176
Western Europe,Iceland,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,0.6197304713,0.5258018035,0.5427601749,0.4861694529,0.4221355988,0.3987401847
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,4.2235938445,3.8548376716,3.9772529396,3.7449425295,3.4124794922,3.3336101373
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,4.3289896056,3.9036673214,4.0384789505,3.7690209473,3.4407859329,3.3285652538
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,4.5967848117,4.040905668,4.1144856433,3.8623906496,3.5040510143,3.3964266148
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,0.691897677,0.6447712329,0.6598086039,0.6155485175,0.5609022504,0.5468726279
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,1.7783796913,1.5226401937,1.5788500463,1.4805613332,1.3500434839,1.3226899863
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,3.8627333909,3.4375000448,3.5347240479,3.2988779049,3.0066014236,2.9313985108
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,0.3255094066,0.2926540045,0.2993340935,0.2768466456,0.2518015832,0.2450248074
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Suits,723176,yes,0.1635769469,0.1345870163,0.1454314549,0.1358708779,0.1241469078,0.1222214145
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Tops,723172,yes,4.4348486673,4.018975815,4.1374313613,3.8891080686,3.5479950025,3.4592504298
Western Europe,Iceland,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,2.0194485337,1.738319633,1.8128636493,1.717106483,1.5803885723,1.5539482567
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Swimwear,723124,yes,0.3794390394,0.3289519057,0.342923389,0.3204717678,0.2878622749,0.2828504899
Western Europe,Iceland,Apparel and Footwear,Apparel,Women's Underwear,723122,yes,5.1401077863,4.6238455732,4.7348946695,4.4456336105,4.0525463545,3.9049689908
Western Europe,Iceland,Apparel and Footwear,Apparel,Sheer Hosiery,723203,yes,0.5191077866,0.4447157718,0.4512042196,0.4215019926,0.3800734489,0.3687609433
Western Europe,Iceland,Apparel and Footwear,Apparel,Non-Sheer Hosiery,723202,yes,1.7091913139,1.5278014065,1.5597944713,1.4508410334,1.2946993903,1.2475516699
Western Europe,Iceland,Apparel and Footwear,Footwear,Children's Footwear,723184,yes,0.8209361697,0.7026366623,0.7312245928,0.6892329083,0.630495865,0.6141263777
Western Europe,Iceland,Apparel and Footwear,Footwear,Men's Footwear,723182,yes,5.0269182485,4.2070228562,4.3656690801,4.117305266,3.7349495165,3.6415287256
Western Europe,Iceland,Apparel and Footwear,Footwear,Women's Footwear,723183,yes,10.2523818398,8.8440359421,9.1977271849,8.6851544921,7.9642987185,7.7802275457
Western Europe,Ireland,Apparel and Footwear,Apparel,Baby and Toddler Wear,723179,yes,109.7237858693,101.4368821103,108.5300224519,114.7272381793,111.6760522709,114.4571499978
Western Europe,Ireland,Apparel and Footwear,Apparel,Boys' Apparel,723181,yes,180.5348394622,150.8653188639,173.3313526534,181.3561643061,175.5085105869,181.834453778
Western Europe,Ireland,Apparel and Footwear,Apparel,Girls' Apparel,723180,yes,188.2276934495,157.7057732945,182.8087212298,191.8170864204,187.6184774366,196.8510449641
Western Europe,Ireland,Apparel and Footwear,Apparel,Belts,723127,yes,19.5368593787,14.7830047071,18.1586470505,19.3005759465,18.7689701499,19.407453201
Western Europe,Ireland,Apparel and Footwear,Apparel,Gloves,723131,yes,8.9462487326,8.0021127801,9.0732300107,9.0034979641,8.8490867172,9.0784197363
Western Europe,Ireland,Apparel and Footwear,Apparel,Hats/Caps,723129,yes,13.7643441297,10.9697710989,12.5426346126,13.6094804651,13.4910435961,14.0319604257
Western Europe,Ireland,Apparel and Footwear,Apparel,Scarves,723130,yes,29.6330115474,23.9436453083,28.0205889441,29.329015397,29.1841437859,30.0291490929
Western Europe,Ireland,Apparel and Footwear,Apparel,Ties,723128,yes,6.7729312384,4.8659697645,5.7082317825,6.0507242781,5.8842744879,6.0337917536
Western Europe,Ireland,Apparel and Footwear,Apparel,Other Apparel Accessories,723132,yes,1.3683850889,10.0774630128,11.3516039348,2.5911139983,1.3196901438,1.3512182136
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Nightwear,723192,yes,1.6558609479,1.4341282734,1.628792265,1.6852368894,1.6189317014,1.6641670984
Western Europe,Ireland,Apparel and Footwear,Apparel,Economy Men's Jeans,723187,yes,17.9729907057,14.8959239108,17.1921075226,18.4974724394,18.0926361598,19.395044387
Western Europe,Ireland,Apparel and Footwear,Apparel,Standard Men's Jeans,723188,yes,21.2847126016,16.9822864381,19.8234466091,20.8275591331,20.1957719374,20.9641275229
Western Europe,Ireland,Apparel and Footwear,Apparel,Premium Men's Jeans,723189,yes,39.6601695099,27.9498843886,34.2220033417,35.7607556088,34.6074489563,35.6445307577
Western Europe,Ireland,Apparel and Footwear,Apparel,Super Premium Men's Jeans,723190,yes,45.2716982779,29.8258496284,36.168311963,37.7250891421,36.8633920964,38.1920782293
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Jackets and Coats,723170,yes,72.4324174377,48.994966899,63.2901860537,67.6719510438,66.3816007557,68.4380868948
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Jumpers,723167,yes,281.2318833585,243.7126000512,278.7663737381,290.7530054666,280.8309491229,287.9383198143
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Shirts,723166,yes,70.0751153938,46.9334681214,60.075018113,64.2309379555,63.006870145,65.2778590552
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Shorts and Trousers,723168,yes,193.34476374,141.1093644747,167.8639493251,177.7686544753,173.7102397073,178.3880410911
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Suits,723169,yes,70.4890806308,38.9313661979,48.6725447028,58.7298129662,58.1633543933,56.1663114121
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Tops,723165,yes,104.9861837127,90.9903673809,102.3562558024,109.2950862721,106.2852372446,109.9008497167
Western Europe,Ireland,Apparel and Footwear,Apparel,Other Men's Outerwear,723171,yes,56.4142625734,41.9641240807,50.1116528775,54.4658507455,52.7104054766,54.5035086808
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Swimwear,723193,yes,9.1072352136,5.8270107377,6.973934539,8.53812746,8.7174458598,9.0949321237
Western Europe,Ireland,Apparel and Footwear,Apparel,Men's Underwear,723191,yes,59.2890211635,54.781725582,58.7808202194,62.033906371,60.5266446527,63.0366804372
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Nightwear,723123,yes,47.6634974249,42.3570959878,45.2705691748,47.4087222925,45.2856561018,44.9806114202
Western Europe,Ireland,Apparel and Footwear,Apparel,Economy Women's Jeans,723118,yes,14.0058238513,12.3810768595,13.2887697303,14.0234957566,13.5406515833,14.1521239129
Western Europe,Ireland,Apparel and Footwear,Apparel,Standard Women's Jeans,723119,yes,15.3972070089,12.0291198462,13.5168881285,14.2823864363,13.6052413916,14.1245573741
Western Europe,Ireland,Apparel and Footwear,Apparel,Premium Women's Jeans,723120,yes,23.1820532711,17.9888565737,21.108712758,22.9919040131,22.0853851516,22.7762952034
Western Europe,Ireland,Apparel and Footwear,Apparel,Super Premium Women's Jeans,723121,yes,34.7385828035,24.8136315194,29.7891193715,33.7661963931,32.0375903808,33.2345175706
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Dresses,723115,yes,243.1585805903,172.2361922678,208.0494658114,217.3296532203,211.3102857451,219.6114652134
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Jackets and Coats,723177,yes,213.9625323486,164.1472866544,188.911322037,195.0707985644,187.7842844326,195.7175612472
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Jumpers,723174,yes,238.2829900214,244.3653032166,266.0656173441,274.4349117488,262.9190886243,269.4666309564
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Leggings,723126,yes,25.7118408304,21.4019060111,24.7167002157,26.464149898,25.75408734,26.9170972354
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Shirts and Blouses,723173,yes,271.5266983581,222.8524801783,249.5234364316,262.071639075,255.2529774978,271.4671650703
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Shorts and Trousers,723175,yes,115.2893184999,85.1881544827,101.1708185696,107.5323602497,103.2372764892,105.8082211916
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Skirts,723116,yes,53.9074730827,35.9519042342,43.0749471503,46.2352441335,45.0857123201,46.4094000143
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Suits,723176,yes,69.2701829886,45.5796923089,51.5917955169,56.9815959001,54.873952737,56.2404930303
Western Europe,Ireland,Apparel and Footwear,Apparel,Women's Tops,723172,yes,296.744080711,249.3931308225,284.8943527173,294.2128395002,279.4453366066,291.7714539157
Western Europe,Ireland,Apparel and Footwear,Apparel,Other Women's Outerwear,723178,yes,66.0734514363,53.7690275728,64.412593244000007,68.1523359882,66.6240140897,68.1214257412
